Time (s), Heater (%), Temperature (°C)
1.733175768852233887e+02,4.000000000000000000e+01,8.654999999999999716e+01
1.743112690448760986e+02,4.000000000000000000e+01,8.687000000000000455e+01
1.753157088756561279e+02,4.000000000000000000e+01,8.720999999999999375e+01
1.763125510215759277e+02,4.000000000000000000e+01,8.737999999999999545e+01
1.773077316284179688e+02,4.000000000000000000e+01,8.743000000000000682e+01
1.783120801448822021e+02,4.000000000000000000e+01,8.779000000000000625e+01
1.793141582012176514e+02,4.000000000000000000e+01,8.798999999999999488e+01
1.803150050640106201e+02,4.000000000000000000e+01,8.815999999999999659e+01
1.813178453445434570e+02,4.000000000000000000e+01,8.840000000000000568e+01
1.823148784637451172e+02,4.000000000000000000e+01,8.867000000000000171e+01
1.833079674243927002e+02,4.000000000000000000e+01,8.884000000000000341e+01
1.843042583465576172e+02,4.000000000000000000e+01,8.914000000000000057e+01
1.853066711425781250e+02,4.000000000000000000e+01,8.931000000000000227e+01
1.863083863258361816e+02,4.000000000000000000e+01,8.953000000000000114e+01
1.873037559986114502e+02,4.000000000000000000e+01,8.979000000000000625e+01
1.883095126152038574e+02,4.000000000000000000e+01,8.984000000000000341e+01
1.893132452964782715e+02,4.000000000000000000e+01,9.020999999999999375e+01
1.903114528656005859e+02,4.000000000000000000e+01,9.031000000000000227e+01
1.913122096061706543e+02,4.000000000000000000e+01,9.067000000000000171e+01
1.923132166862487793e+02,4.000000000000000000e+01,9.081999999999999318e+01
1.933158063888549805e+02,4.000000000000000000e+01,9.114000000000000057e+01
1.943192706108093262e+02,4.000000000000000000e+01,9.123999999999999488e+01
1.953168725967407227e+02,4.000000000000000000e+01,9.153000000000000114e+01
1.963171520233154297e+02,4.000000000000000000e+01,9.167000000000000171e+01
1.973161811828613281e+02,4.000000000000000000e+01,9.181999999999999318e+01
1.983208203315734863e+02,4.000000000000000000e+01,9.210999999999999943e+01
1.993231644630432129e+02,4.000000000000000000e+01,9.223999999999999488e+01
2.003209023475646973e+02,4.000000000000000000e+01,9.250000000000000000e+01
2.013231654167175293e+02,4.000000000000000000e+01,9.265000000000000568e+01
2.023204333782196045e+02,4.000000000000000000e+01,9.279999999999999716e+01
2.033195929527282715e+02,4.000000000000000000e+01,9.314000000000000057e+01
2.043184487819671631e+02,4.000000000000000000e+01,9.323999999999999488e+01
2.053181531429290771e+02,4.000000000000000000e+01,9.351000000000000512e+01
2.063196504116058350e+02,4.000000000000000000e+01,9.365000000000000568e+01
2.073180954456329346e+02,4.000000000000000000e+01,9.375000000000000000e+01
2.083115041255950928e+02,4.000000000000000000e+01,9.401999999999999602e+01
2.093128297328948975e+02,4.000000000000000000e+01,9.417000000000000171e+01
2.103147430419921875e+02,4.000000000000000000e+01,9.443000000000000682e+01
2.113114743232727051e+02,4.000000000000000000e+01,9.456000000000000227e+01
2.123127815723419189e+02,4.000000000000000000e+01,9.475000000000000000e+01
2.133147263526916504e+02,4.000000000000000000e+01,9.506999999999999318e+01
2.143164076805114746e+02,4.000000000000000000e+01,9.506999999999999318e+01
2.153121061325073242e+02,4.000000000000000000e+01,9.548000000000000398e+01
2.163127498626708984e+02,4.000000000000000000e+01,9.560999999999999943e+01
2.173151419162750244e+02,4.000000000000000000e+01,9.570000000000000284e+01
2.183171231746673584e+02,4.000000000000000000e+01,9.595000000000000284e+01
2.193180592060089111e+02,4.000000000000000000e+01,9.606999999999999318e+01
2.203173754215240479e+02,4.000000000000000000e+01,9.621999999999999886e+01
2.213202900886535645e+02,4.000000000000000000e+01,9.645999999999999375e+01
2.223219628334045410e+02,4.000000000000000000e+01,9.668000000000000682e+01
2.233273675441741943e+02,4.000000000000000000e+01,9.690000000000000568e+01
2.243278315067291260e+02,4.000000000000000000e+01,9.700000000000000000e+01
2.253317532539367676e+02,4.000000000000000000e+01,9.721999999999999886e+01
2.263323516845703125e+02,4.000000000000000000e+01,9.751000000000000512e+01
2.273344738483428955e+02,4.000000000000000000e+01,9.757999999999999829e+01
2.283395969867706299e+02,4.000000000000000000e+01,9.770999999999999375e+01
2.293365917205810547e+02,4.000000000000000000e+01,9.801999999999999602e+01
2.303421723842620850e+02,4.000000000000000000e+01,9.814000000000000057e+01
2.313475749492645264e+02,4.000000000000000000e+01,9.834000000000000341e+01
2.323486485481262207e+02,4.000000000000000000e+01,9.851000000000000512e+01
2.333499324321746826e+02,4.000000000000000000e+01,9.860999999999999943e+01
2.343488998413085938e+02,4.000000000000000000e+01,9.882999999999999829e+01
2.353395473957061768e+02,4.000000000000000000e+01,9.900000000000000000e+01
2.363430087566375732e+02,4.000000000000000000e+01,9.912000000000000455e+01
2.373481864929199219e+02,4.000000000000000000e+01,9.943999999999999773e+01
2.383412623405456543e+02,4.000000000000000000e+01,9.951000000000000512e+01
2.393421285152435303e+02,4.000000000000000000e+01,9.962999999999999545e+01
2.403390107154846191e+02,4.000000000000000000e+01,9.998000000000000398e+01
2.413374624252319336e+02,4.000000000000000000e+01,1.000199999999999960e+02
2.424270114898681641e+02,4.000000000000000000e+01,1.001200000000000045e+02
2.434273500442504883e+02,4.000000000000000000e+01,1.003900000000000006e+02
2.444249477386474609e+02,4.000000000000000000e+01,1.005400000000000063e+02
2.454211754798889160e+02,4.000000000000000000e+01,1.006299999999999955e+02
2.464208030700683594e+02,4.000000000000000000e+01,1.008799999999999955e+02
2.474192574024200439e+02,4.000000000000000000e+01,1.009800000000000040e+02
2.484182746410369873e+02,4.000000000000000000e+01,1.011700000000000017e+02
2.494225423336029053e+02,4.000000000000000000e+01,1.013900000000000006e+02
2.504228918552398682e+02,4.000000000000000000e+01,1.014899999999999949e+02
2.514155263900756836e+02,4.000000000000000000e+01,1.016099999999999994e+02
2.524193179607391357e+02,4.000000000000000000e+01,1.019300000000000068e+02
2.534164690971374512e+02,4.000000000000000000e+01,1.019800000000000040e+02
