Time (sec),  Heater (%),  Temperature (C)
3.812770726680755615e+02,2.500000000000000000e+01,7.059000000000000341e+01
3.822754106521606445e+02,2.500000000000000000e+01,7.062000000000000455e+01
3.832728037834167480e+02,2.500000000000000000e+01,7.073999999999999488e+01
3.842707710266113281e+02,2.500000000000000000e+01,7.087999999999999545e+01
3.852747693061828613e+02,2.500000000000000000e+01,7.095999999999999375e+01
3.862727651596069336e+02,2.500000000000000000e+01,7.098000000000000398e+01
3.872768504619598389e+02,2.500000000000000000e+01,7.095999999999999375e+01
3.882702178955078125e+02,2.500000000000000000e+01,7.101000000000000512e+01
3.892694392204284668e+02,2.500000000000000000e+01,7.104999999999999716e+01
3.902677428722381592e+02,2.500000000000000000e+01,7.103000000000000114e+01
3.912668051719665527e+02,2.500000000000000000e+01,7.101000000000000512e+01
3.922631118297576904e+02,2.500000000000000000e+01,7.093000000000000682e+01
3.932595376968383789e+02,2.500000000000000000e+01,7.104999999999999716e+01
3.942576985359191895e+02,2.500000000000000000e+01,7.104999999999999716e+01
3.952558400630950928e+02,2.500000000000000000e+01,7.107999999999999829e+01
3.962506005764007568e+02,2.500000000000000000e+01,7.107999999999999829e+01
3.972496786117553711e+02,2.500000000000000000e+01,7.129999999999999716e+01
3.982460074424743652e+02,2.500000000000000000e+01,7.140000000000000568e+01
3.992446191310882568e+02,2.500000000000000000e+01,7.146999999999999886e+01
4.002460153102874756e+02,2.500000000000000000e+01,7.151999999999999602e+01
4.012418940067291260e+02,2.500000000000000000e+01,7.154000000000000625e+01
4.022433395385742188e+02,2.500000000000000000e+01,7.156999999999999318e+01
4.032465848922729492e+02,2.500000000000000000e+01,7.176000000000000512e+01
4.042432825565338135e+02,2.500000000000000000e+01,7.176000000000000512e+01
4.052399783134460449e+02,2.500000000000000000e+01,7.185999999999999943e+01
4.062384314537048340e+02,2.500000000000000000e+01,7.193000000000000682e+01
4.072348823547363281e+02,2.500000000000000000e+01,7.198000000000000398e+01
4.082365269660949707e+02,2.500000000000000000e+01,7.193000000000000682e+01
4.092379801273345947e+02,2.500000000000000000e+01,7.195999999999999375e+01
4.102392582893371582e+02,2.500000000000000000e+01,7.203000000000000114e+01
4.112372176647186279e+02,2.500000000000000000e+01,7.203000000000000114e+01
4.122389194965362549e+02,2.500000000000000000e+01,7.206000000000000227e+01
4.132362051010131836e+02,2.500000000000000000e+01,7.203000000000000114e+01
4.142352173328399658e+02,2.500000000000000000e+01,7.209999999999999432e+01
4.152318420410156250e+02,2.500000000000000000e+01,7.237000000000000455e+01
4.162296531200408936e+02,2.500000000000000000e+01,7.242000000000000171e+01
4.172306780815124512e+02,2.500000000000000000e+01,7.245000000000000284e+01
4.182305965423583984e+02,2.500000000000000000e+01,7.240000000000000568e+01
4.192293744087219238e+02,2.500000000000000000e+01,7.245000000000000284e+01
4.202250509262084961e+02,2.500000000000000000e+01,7.240000000000000568e+01
4.212876367568969727e+02,2.500000000000000000e+01,7.207999999999999829e+01
4.222861425876617432e+02,2.500000000000000000e+01,7.237000000000000455e+01
4.232860705852508545e+02,2.500000000000000000e+01,7.229999999999999716e+01
4.242917518615722656e+02,2.500000000000000000e+01,7.218000000000000682e+01
4.252961363792419434e+02,2.500000000000000000e+01,7.207999999999999829e+01
4.262907333374023438e+02,2.500000000000000000e+01,7.207999999999999829e+01
4.272944142818450928e+02,2.500000000000000000e+01,7.215000000000000568e+01
4.282864015102386475e+02,2.500000000000000000e+01,7.228000000000000114e+01
4.292806756496429443e+02,2.500000000000000000e+01,7.207999999999999829e+01
4.302721953392028809e+02,2.500000000000000000e+01,7.212999999999999545e+01
4.312699303627014160e+02,2.500000000000000000e+01,7.225000000000000000e+01
4.322723610401153564e+02,2.500000000000000000e+01,7.237000000000000455e+01
4.332771685123443604e+02,2.500000000000000000e+01,7.229999999999999716e+01
4.342697930335998535e+02,2.500000000000000000e+01,7.245000000000000284e+01
4.352745504379272461e+02,5.500000000000000000e+01,7.250000000000000000e+01
4.362764742374420166e+02,5.500000000000000000e+01,7.251999999999999602e+01
4.372730753421783447e+02,5.500000000000000000e+01,7.256999999999999318e+01
4.382705502510070801e+02,5.500000000000000000e+01,7.276000000000000512e+01
4.392692265510559082e+02,5.500000000000000000e+01,7.281000000000000227e+01
4.402717733383178711e+02,5.500000000000000000e+01,7.303000000000000114e+01
4.412752022743225098e+02,5.500000000000000000e+01,7.323000000000000398e+01
4.422752072811126709e+02,5.500000000000000000e+01,7.346999999999999886e+01
4.432743785381317139e+02,5.500000000000000000e+01,7.371999999999999886e+01
4.442759563922882080e+02,5.500000000000000000e+01,7.398000000000000398e+01
4.452772064208984375e+02,5.500000000000000000e+01,7.429999999999999716e+01
4.462774624824523926e+02,5.500000000000000000e+01,7.446999999999999886e+01
4.472766504287719727e+02,5.500000000000000000e+01,7.481000000000000227e+01
4.482732157707214355e+02,5.500000000000000000e+01,7.510999999999999943e+01
4.492717118263244629e+02,5.500000000000000000e+01,7.540000000000000568e+01
4.502735209465026855e+02,5.500000000000000000e+01,7.567000000000000171e+01
4.512772402763366699e+02,5.500000000000000000e+01,7.593999999999999773e+01
4.522797286510467529e+02,5.500000000000000000e+01,7.623000000000000398e+01
4.532781174182891846e+02,5.500000000000000000e+01,7.659999999999999432e+01
4.542817797660827637e+02,5.500000000000000000e+01,7.690999999999999659e+01
4.552838430404663086e+02,5.500000000000000000e+01,7.720999999999999375e+01
4.562857375144958496e+02,5.500000000000000000e+01,7.756999999999999318e+01
4.572904326915740967e+02,5.500000000000000000e+01,7.789000000000000057e+01
4.582928411960601807e+02,5.500000000000000000e+01,7.812999999999999545e+01
4.592880024909973145e+02,5.500000000000000000e+01,7.856999999999999318e+01
4.602892143726348877e+02,5.500000000000000000e+01,7.884000000000000341e+01
4.612872574329376221e+02,5.500000000000000000e+01,7.915999999999999659e+01
4.622778272628784180e+02,5.500000000000000000e+01,7.950000000000000000e+01
4.632748355865478516e+02,5.500000000000000000e+01,7.981999999999999318e+01
4.642655467987060547e+02,5.500000000000000000e+01,8.015999999999999659e+01
4.652648875713348389e+02,5.500000000000000000e+01,8.050000000000000000e+01
4.662648463249206543e+02,5.500000000000000000e+01,8.087000000000000455e+01
4.672617800235748291e+02,5.500000000000000000e+01,8.131000000000000227e+01
4.682592859268188477e+02,5.500000000000000000e+01,8.162999999999999545e+01
4.692592427730560303e+02,5.500000000000000000e+01,8.198999999999999488e+01
4.702582042217254639e+02,5.500000000000000000e+01,8.229000000000000625e+01
4.712561986446380615e+02,5.500000000000000000e+01,8.265000000000000568e+01
4.722561383247375488e+02,5.500000000000000000e+01,8.304000000000000625e+01
4.732514219284057617e+02,5.500000000000000000e+01,8.357999999999999829e+01
4.742515785694122314e+02,5.500000000000000000e+01,8.373000000000000398e+01
4.752457456588745117e+02,5.500000000000000000e+01,8.395000000000000284e+01
4.762458767890930176e+02,5.500000000000000000e+01,8.431000000000000227e+01
4.772455987930297852e+02,5.500000000000000000e+01,8.448000000000000398e+01
4.782491757869720459e+02,5.500000000000000000e+01,8.492000000000000171e+01
4.792539837360382080e+02,5.500000000000000000e+01,8.523999999999999488e+01
4.802581884860992432e+02,5.500000000000000000e+01,8.553000000000000114e+01
4.812592241764068604e+02,5.500000000000000000e+01,8.595000000000000284e+01
4.822636804580688477e+02,5.500000000000000000e+01,8.618999999999999773e+01
4.832672121524810791e+02,5.500000000000000000e+01,8.653000000000000114e+01
4.842657113075256348e+02,5.500000000000000000e+01,8.692000000000000171e+01
4.852692160606384277e+02,5.500000000000000000e+01,8.718999999999999773e+01
4.862683930397033691e+02,5.500000000000000000e+01,8.748999999999999488e+01
4.872693455219268799e+02,5.500000000000000000e+01,8.796999999999999886e+01
4.882683973312377930e+02,5.500000000000000000e+01,8.814000000000000057e+01
4.892701618671417236e+02,5.500000000000000000e+01,8.854000000000000625e+01
4.902692940235137939e+02,5.500000000000000000e+01,8.884999999999999432e+01
4.912674665451049805e+02,5.500000000000000000e+01,8.912000000000000455e+01
4.922661139965057373e+02,5.500000000000000000e+01,8.937000000000000455e+01
4.932638578414916992e+02,5.500000000000000000e+01,8.982999999999999829e+01
4.942685978412628174e+02,5.500000000000000000e+01,9.001999999999999602e+01
4.952702875137329102e+02,5.500000000000000000e+01,9.042000000000000171e+01
4.962717719078063965e+02,5.500000000000000000e+01,9.059000000000000341e+01
4.972702496051788330e+02,5.500000000000000000e+01,9.093000000000000682e+01
4.982717659473419189e+02,5.500000000000000000e+01,9.125000000000000000e+01
4.992706911563873291e+02,5.500000000000000000e+01,9.156000000000000227e+01
5.002682120800018311e+02,5.500000000000000000e+01,9.182999999999999829e+01
5.012695150375366211e+02,5.500000000000000000e+01,9.204999999999999716e+01
5.022655372619628906e+02,5.500000000000000000e+01,9.231999999999999318e+01
5.032663860321044922e+02,5.500000000000000000e+01,9.260999999999999943e+01
5.042672388553619385e+02,5.500000000000000000e+01,9.295000000000000284e+01
5.052581999301910400e+02,5.500000000000000000e+01,9.325000000000000000e+01
5.062572088241577148e+02,5.500000000000000000e+01,9.356000000000000227e+01
5.072572245597839355e+02,5.500000000000000000e+01,9.387999999999999545e+01
5.082593607902526855e+02,5.500000000000000000e+01,9.425000000000000000e+01
5.092592697143554688e+02,5.500000000000000000e+01,9.446999999999999886e+01
5.102563233375549316e+02,5.500000000000000000e+01,9.479000000000000625e+01
5.112562437057495117e+02,5.500000000000000000e+01,9.495999999999999375e+01
5.122547283172607422e+02,5.500000000000000000e+01,9.520000000000000284e+01
5.132572181224822998e+02,5.500000000000000000e+01,9.548999999999999488e+01
5.142584939002990723e+02,5.500000000000000000e+01,9.581000000000000227e+01
5.152561683654785156e+02,5.500000000000000000e+01,9.601000000000000512e+01
5.162582089900970459e+02,5.500000000000000000e+01,9.626999999999999602e+01
5.172548830509185791e+02,5.500000000000000000e+01,9.654000000000000625e+01
5.182517809867858887e+02,5.500000000000000000e+01,9.684000000000000341e+01
5.192528891563415527e+02,5.500000000000000000e+01,9.715000000000000568e+01
5.202539806365966797e+02,5.500000000000000000e+01,9.734999999999999432e+01
5.212528867721557617e+02,5.500000000000000000e+01,9.762000000000000455e+01
5.222545955181121826e+02,5.500000000000000000e+01,9.790999999999999659e+01
5.232494711875915527e+02,5.500000000000000000e+01,9.818000000000000682e+01
5.242491967678070068e+02,5.500000000000000000e+01,9.840000000000000568e+01
5.252517921924591064e+02,5.500000000000000000e+01,9.871999999999999886e+01
5.262548887729644775e+02,5.500000000000000000e+01,9.889000000000000057e+01
5.272528812885284424e+02,5.500000000000000000e+01,9.923000000000000398e+01
5.282537515163421631e+02,5.500000000000000000e+01,9.940000000000000568e+01
5.292504091262817383e+02,5.500000000000000000e+01,9.964000000000000057e+01
5.302510113716125488e+02,5.500000000000000000e+01,9.985999999999999943e+01
5.312484502792358398e+02,5.500000000000000000e+01,1.002500000000000000e+02
5.322393033504486084e+02,5.500000000000000000e+01,1.004200000000000017e+02
5.332372217178344727e+02,5.500000000000000000e+01,1.006200000000000045e+02
5.342348995208740234e+02,5.500000000000000000e+01,1.009599999999999937e+02
5.352381489276885986e+02,5.500000000000000000e+01,1.010799999999999983e+02
5.362372314929962158e+02,5.500000000000000000e+01,1.014300000000000068e+02
5.372417051792144775e+02,5.500000000000000000e+01,1.016700000000000017e+02
5.382392292022705078e+02,5.500000000000000000e+01,1.020600000000000023e+02
5.392417953014373779e+02,5.500000000000000000e+01,1.022099999999999937e+02
5.402427744865417480e+02,5.500000000000000000e+01,1.025699999999999932e+02
5.412426373958587646e+02,5.500000000000000000e+01,1.027000000000000028e+02
5.422395727634429932e+02,5.500000000000000000e+01,1.031299999999999955e+02
5.432394802570343018e+02,5.500000000000000000e+01,1.033299999999999983e+02
5.442404103279113770e+02,5.500000000000000000e+01,1.035699999999999932e+02
5.452382650375366211e+02,5.500000000000000000e+01,1.037900000000000063e+02
5.462374999523162842e+02,5.500000000000000000e+01,1.040600000000000023e+02
5.472354645729064941e+02,5.500000000000000000e+01,1.040400000000000063e+02
5.482348325252532959e+02,5.500000000000000000e+01,1.043299999999999983e+02
5.492338917255401611e+02,5.500000000000000000e+01,1.045300000000000011e+02
5.502338306903839111e+02,5.500000000000000000e+01,1.047900000000000063e+02
5.512328476905822754e+02,5.500000000000000000e+01,1.051099999999999994e+02
5.522317786216735840e+02,5.500000000000000000e+01,1.055000000000000000e+02
5.532295758724212646e+02,5.500000000000000000e+01,1.056299999999999955e+02
5.542282755374908447e+02,5.500000000000000000e+01,1.060600000000000023e+02
5.552302634716033936e+02,5.500000000000000000e+01,1.062099999999999937e+02
5.562339105606079102e+02,5.500000000000000000e+01,1.065000000000000000e+02
5.572360324859619141e+02,5.500000000000000000e+01,1.066700000000000017e+02
5.582338948249816895e+02,5.500000000000000000e+01,1.069699999999999989e+02
5.592317700386047363e+02,5.500000000000000000e+01,1.070900000000000034e+02
5.602293210029602051e+02,5.500000000000000000e+01,1.073100000000000023e+02
5.612328951358795166e+02,5.500000000000000000e+01,1.075300000000000011e+02
5.622328138351440430e+02,5.500000000000000000e+01,1.077000000000000028e+02
5.632316095829010010e+02,5.500000000000000000e+01,1.079200000000000017e+02
5.642344965934753418e+02,5.500000000000000000e+01,1.080199999999999960e+02
5.652318654060363770e+02,5.500000000000000000e+01,1.083100000000000023e+02
5.662338631153106689e+02,5.500000000000000000e+01,1.084099999999999966e+02
5.672305603027343750e+02,5.500000000000000000e+01,1.087300000000000040e+02
5.682292814254760742e+02,5.500000000000000000e+01,1.089899999999999949e+02
5.692282125949859619e+02,5.500000000000000000e+01,1.091700000000000017e+02
5.702273924350738525e+02,5.500000000000000000e+01,1.094099999999999966e+02
5.712284929752349854e+02,5.500000000000000000e+01,1.096299999999999955e+02
5.722274491786956787e+02,5.500000000000000000e+01,1.098199999999999932e+02
5.732271428108215332e+02,5.500000000000000000e+01,1.100000000000000000e+02
5.742288193702697754e+02,5.500000000000000000e+01,1.102600000000000051e+02
5.752284817695617676e+02,5.500000000000000000e+01,1.103100000000000023e+02
5.762281413078308105e+02,5.500000000000000000e+01,1.105300000000000011e+02
5.772292330265045166e+02,5.500000000000000000e+01,1.109200000000000017e+02
5.782271072864532471e+02,5.500000000000000000e+01,1.108700000000000045e+02
5.792268981933593750e+02,5.500000000000000000e+01,1.112199999999999989e+02
5.802268590927124023e+02,5.500000000000000000e+01,1.113599999999999994e+02
5.812282428741455078e+02,5.500000000000000000e+01,1.115600000000000023e+02
5.822262945175170898e+02,5.500000000000000000e+01,1.118299999999999983e+02
5.832245342731475830e+02,5.500000000000000000e+01,1.119500000000000028e+02
5.842228000164031982e+02,5.500000000000000000e+01,1.123900000000000006e+02
5.852248876094818115e+02,5.500000000000000000e+01,1.124599999999999937e+02
5.862271964550018311e+02,5.500000000000000000e+01,1.127500000000000000e+02
5.872271833419799805e+02,5.500000000000000000e+01,1.129200000000000017e+02
5.882252750396728516e+02,2.500000000000000000e+01,1.130999999999999943e+02
5.892252717018127441e+02,2.500000000000000000e+01,1.134399999999999977e+02
5.902228374481201172e+02,2.500000000000000000e+01,1.135100000000000051e+02
5.912242133617401123e+02,2.500000000000000000e+01,1.135600000000000023e+02
5.922243702411651611e+02,2.500000000000000000e+01,1.138299999999999983e+02
