Tiempo (seg), Entrada 25 (%), Temperatura 1 (°C)
1.432521747112274170e+03,5.000000000000000000e+01,1.335099999999999909e+02
1.433524697542190552e+03,5.000000000000000000e+01,1.334300000000000068e+02
1.434520351886749268e+03,5.000000000000000000e+01,1.335099999999999909e+02
1.435516586065292358e+03,5.000000000000000000e+01,1.334300000000000068e+02
1.436507572174072266e+03,5.000000000000000000e+01,1.336299999999999955e+02
1.437497994661331177e+03,5.000000000000000000e+01,1.337299999999999898e+02
1.438500693559646606e+03,5.000000000000000000e+01,1.338000000000000114e+02
1.439502597808837891e+03,5.000000000000000000e+01,1.339000000000000057e+02
1.440506132602691650e+03,5.000000000000000000e+01,1.339900000000000091e+02
1.441500144720077515e+03,5.000000000000000000e+01,1.339900000000000091e+02
1.442493948936462402e+03,5.000000000000000000e+01,1.340200000000000102e+02
1.443499822139739990e+03,5.000000000000000000e+01,1.340399999999999920e+02
1.444503888130187988e+03,5.000000000000000000e+01,1.339699999999999989e+02
1.445502086400985718e+03,5.000000000000000000e+01,1.341200000000000045e+02
1.446506310939788818e+03,5.000000000000000000e+01,1.341899999999999977e+02
1.447510663747787476e+03,5.000000000000000000e+01,1.341899999999999977e+02
1.448513190507888794e+03,5.000000000000000000e+01,1.342599999999999909e+02
1.449505451679229736e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.450508100986480713e+03,5.000000000000000000e+01,1.342899999999999920e+02
1.451511858940124512e+03,5.000000000000000000e+01,1.344300000000000068e+02
1.452515313863754272e+03,5.000000000000000000e+01,1.343100000000000023e+02
1.453518070220947266e+03,5.000000000000000000e+01,1.344799999999999898e+02
1.454512095689773560e+03,5.000000000000000000e+01,1.344600000000000080e+02
1.455516520977020264e+03,5.000000000000000000e+01,1.345999999999999943e+02
1.456520091056823730e+03,5.000000000000000000e+01,1.346500000000000057e+02
1.457512619018554688e+03,5.000000000000000000e+01,1.344099999999999966e+02
1.458503920078277588e+03,5.000000000000000000e+01,1.345600000000000023e+02
1.459505192756652832e+03,5.000000000000000000e+01,1.346299999999999955e+02
1.460509085178375244e+03,5.000000000000000000e+01,1.344099999999999966e+02
1.461500702142715454e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.462497826814651489e+03,5.000000000000000000e+01,1.343799999999999955e+02
1.463489410877227783e+03,5.000000000000000000e+01,1.342599999999999909e+02
1.464489878892898560e+03,5.000000000000000000e+01,1.343100000000000023e+02
1.465492131948471069e+03,5.000000000000000000e+01,1.344300000000000068e+02
1.466496826887130737e+03,5.000000000000000000e+01,1.344600000000000080e+02
1.467499553203582764e+03,5.000000000000000000e+01,1.344799999999999898e+02
1.468503915309906006e+03,5.000000000000000000e+01,1.343799999999999955e+02
1.469508088827133179e+03,5.000000000000000000e+01,1.345999999999999943e+02
1.470510061979293823e+03,5.000000000000000000e+01,1.345600000000000023e+02
1.471503471612930298e+03,5.000000000000000000e+01,1.346800000000000068e+02
1.472504904508590698e+03,5.000000000000000000e+01,1.348499999999999943e+02
1.473508821010589600e+03,5.000000000000000000e+01,1.348000000000000114e+02
1.474507735013961792e+03,5.000000000000000000e+01,1.347299999999999898e+02
1.475510741233825684e+03,5.000000000000000000e+01,1.348000000000000114e+02
1.476506027460098267e+03,5.000000000000000000e+01,1.348700000000000045e+02
1.477508401870727539e+03,5.000000000000000000e+01,1.347500000000000000e+02
1.478506808996200562e+03,5.000000000000000000e+01,1.347500000000000000e+02
1.479500105857849121e+03,5.000000000000000000e+01,1.345800000000000125e+02
1.480505025386810303e+03,5.000000000000000000e+01,1.344099999999999966e+02
1.481498721599578857e+03,5.000000000000000000e+01,1.344099999999999966e+02
1.482489148616790771e+03,5.000000000000000000e+01,1.343799999999999955e+02
1.483480084419250488e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.484484663724899292e+03,5.000000000000000000e+01,1.344099999999999966e+02
1.485478084564208984e+03,5.000000000000000000e+01,1.344799999999999898e+02
1.486482237577438354e+03,5.000000000000000000e+01,1.345300000000000011e+02
1.487485923051834106e+03,5.000000000000000000e+01,1.347500000000000000e+02
1.488485906839370728e+03,5.000000000000000000e+01,1.348000000000000114e+02
1.489488406658172607e+03,5.000000000000000000e+01,1.346800000000000068e+02
1.490487966060638428e+03,5.000000000000000000e+01,1.347299999999999898e+02
1.491491480827331543e+03,5.000000000000000000e+01,1.348499999999999943e+02
1.492492810487747192e+03,5.000000000000000000e+01,1.349199999999999875e+02
1.493488085269927979e+03,5.000000000000000000e+01,1.349199999999999875e+02
1.494479107141494751e+03,5.000000000000000000e+01,1.350699999999999932e+02
1.495474939107894897e+03,5.000000000000000000e+01,1.349699999999999989e+02
1.496473860025405884e+03,5.000000000000000000e+01,1.350000000000000000e+02
1.497480092525482178e+03,5.000000000000000000e+01,1.350399999999999920e+02
1.498483320236206055e+03,5.000000000000000000e+01,1.351200000000000045e+02
1.499484875440597534e+03,5.000000000000000000e+01,1.352100000000000080e+02
1.500486176252365112e+03,5.000000000000000000e+01,1.351699999999999875e+02
1.501476588487625122e+03,5.000000000000000000e+01,1.351200000000000045e+02
1.502476129293441772e+03,5.000000000000000000e+01,1.349699999999999989e+02
1.503479098558425903e+03,5.000000000000000000e+01,1.350699999999999932e+02
1.504473260641098022e+03,5.000000000000000000e+01,1.350699999999999932e+02
1.505479096889495850e+03,5.000000000000000000e+01,1.351399999999999864e+02
1.506482749938964844e+03,5.000000000000000000e+01,1.350399999999999920e+02
1.507487848758697510e+03,5.000000000000000000e+01,1.349699999999999989e+02
1.508481384038925171e+03,5.000000000000000000e+01,1.347800000000000011e+02
1.509472695350646973e+03,5.000000000000000000e+01,1.347299999999999898e+02
1.510478085517883301e+03,5.000000000000000000e+01,1.344799999999999898e+02
1.511479716062545776e+03,5.000000000000000000e+01,1.343400000000000034e+02
1.512482105970382690e+03,5.000000000000000000e+01,1.342100000000000080e+02
1.513484902858734131e+03,5.000000000000000000e+01,1.339900000000000091e+02
1.514488153696060181e+03,5.000000000000000000e+01,1.339699999999999989e+02
1.515487101078033447e+03,5.000000000000000000e+01,1.339900000000000091e+02
1.516492159843444824e+03,5.000000000000000000e+01,1.339499999999999886e+02
1.517498106718063354e+03,5.000000000000000000e+01,1.340699999999999932e+02
1.518503777027130127e+03,5.000000000000000000e+01,1.340699999999999932e+02
1.519500704526901245e+03,5.000000000000000000e+01,1.341899999999999977e+02
1.520503788709640503e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.521506816148757935e+03,5.000000000000000000e+01,1.343799999999999955e+02
1.522511744499206543e+03,5.000000000000000000e+01,1.344099999999999966e+02
1.523514384508132935e+03,5.000000000000000000e+01,1.343400000000000034e+02
1.524519909620285034e+03,5.000000000000000000e+01,1.342899999999999920e+02
1.525510983228683472e+03,5.000000000000000000e+01,1.343400000000000034e+02
1.526510080814361572e+03,5.000000000000000000e+01,1.342599999999999909e+02
1.527509430408477783e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.528513941526412964e+03,5.000000000000000000e+01,1.342400000000000091e+02
1.529520024061203003e+03,5.000000000000000000e+01,1.343400000000000034e+02
1.530525896072387695e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.531530707836151123e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.532532972335815430e+03,5.000000000000000000e+01,1.341200000000000045e+02
1.533536695241928101e+03,5.000000000000000000e+01,1.339199999999999875e+02
1.534537038803100586e+03,5.000000000000000000e+01,1.338700000000000045e+02
1.535541292667388916e+03,5.000000000000000000e+01,1.338499999999999943e+02
1.536531975269317627e+03,5.000000000000000000e+01,1.340900000000000034e+02
1.537527524232864380e+03,5.000000000000000000e+01,1.341699999999999875e+02
1.538531742095947266e+03,5.000000000000000000e+01,1.343400000000000034e+02
1.539529890298843384e+03,5.000000000000000000e+01,1.343100000000000023e+02
1.540535099983215332e+03,5.000000000000000000e+01,1.344300000000000068e+02
1.541537641286849976e+03,5.000000000000000000e+01,1.344600000000000080e+02
1.542542207956314087e+03,5.000000000000000000e+01,1.345999999999999943e+02
1.543546375274658203e+03,5.000000000000000000e+01,1.347500000000000000e+02
1.544538949012756348e+03,5.000000000000000000e+01,1.348000000000000114e+02
1.545533393859863281e+03,5.000000000000000000e+01,1.348700000000000045e+02
1.546524487733840942e+03,5.000000000000000000e+01,1.349499999999999886e+02
1.547528113365173340e+03,5.000000000000000000e+01,1.349699999999999989e+02
1.548520404338836670e+03,5.000000000000000000e+01,1.349199999999999875e+02
1.549523589134216309e+03,5.000000000000000000e+01,1.350000000000000000e+02
1.550520700216293335e+03,5.000000000000000000e+01,1.351200000000000045e+02
1.551523514270782471e+03,5.000000000000000000e+01,1.348700000000000045e+02
1.552524478912353516e+03,5.000000000000000000e+01,1.345999999999999943e+02
1.553528092384338379e+03,5.000000000000000000e+01,1.343100000000000023e+02
1.554534883975982666e+03,5.000000000000000000e+01,1.342100000000000080e+02
1.555526738405227661e+03,5.000000000000000000e+01,1.340399999999999920e+02
1.556531862497329712e+03,5.000000000000000000e+01,1.339699999999999989e+02
1.557538161039352417e+03,5.000000000000000000e+01,1.341699999999999875e+02
1.558543870687484741e+03,5.000000000000000000e+01,1.341399999999999864e+02
1.559541852235794067e+03,5.000000000000000000e+01,1.338499999999999943e+02
1.560546752691268921e+03,5.000000000000000000e+01,1.338000000000000114e+02
1.561549333810806274e+03,5.000000000000000000e+01,1.335500000000000114e+02
1.562551282644271851e+03,5.000000000000000000e+01,1.337700000000000102e+02
1.563555382013320923e+03,5.000000000000000000e+01,1.339699999999999989e+02
1.564547972679138184e+03,5.000000000000000000e+01,1.338700000000000045e+02
1.565539083003997803e+03,5.000000000000000000e+01,1.339499999999999886e+02
1.566532699108123779e+03,5.000000000000000000e+01,1.339199999999999875e+02
1.567538097143173218e+03,5.000000000000000000e+01,1.339499999999999886e+02
1.568528830289840698e+03,5.000000000000000000e+01,1.339199999999999875e+02
1.569535036802291870e+03,5.000000000000000000e+01,1.338499999999999943e+02
1.570533940315246582e+03,5.000000000000000000e+01,1.339699999999999989e+02
1.571533828496932983e+03,5.000000000000000000e+01,1.339699999999999989e+02
1.572526403665542603e+03,5.000000000000000000e+01,1.340699999999999932e+02
1.573531716108322144e+03,5.000000000000000000e+01,1.340900000000000034e+02
1.574530741691589355e+03,5.000000000000000000e+01,1.342599999999999909e+02
1.575535989046096802e+03,5.000000000000000000e+01,1.344300000000000068e+02
1.576536639213562012e+03,5.000000000000000000e+01,1.342599999999999909e+02
1.577539082765579224e+03,5.000000000000000000e+01,1.344300000000000068e+02
1.578543936252593994e+03,5.000000000000000000e+01,1.346500000000000057e+02
1.579547468662261963e+03,5.000000000000000000e+01,1.348000000000000114e+02
1.580547161102294922e+03,5.000000000000000000e+01,1.348199999999999932e+02
1.581548087835311890e+03,5.000000000000000000e+01,1.349699999999999989e+02
1.582550086021423340e+03,5.000000000000000000e+01,1.348199999999999932e+02
1.583555813789367676e+03,5.000000000000000000e+01,1.348199999999999932e+02
1.584549773216247559e+03,5.000000000000000000e+01,1.348700000000000045e+02
1.585555157423019409e+03,5.000000000000000000e+01,1.349199999999999875e+02
1.586553892850875854e+03,5.000000000000000000e+01,1.348199999999999932e+02
1.587550019979476929e+03,5.000000000000000000e+01,1.348000000000000114e+02
1.588553262948989868e+03,5.000000000000000000e+01,1.347500000000000000e+02
1.589556499719619751e+03,5.000000000000000000e+01,1.348499999999999943e+02
1.590546575784683228e+03,5.000000000000000000e+01,1.347500000000000000e+02
1.591548096895217896e+03,5.000000000000000000e+01,1.348199999999999932e+02
1.592549928903579712e+03,5.000000000000000000e+01,1.346999999999999886e+02
1.593545193195343018e+03,5.000000000000000000e+01,1.346500000000000057e+02
1.594546467304229736e+03,5.000000000000000000e+01,1.346299999999999955e+02
1.595548097610473633e+03,5.000000000000000000e+01,1.345099999999999909e+02
1.596539344549179077e+03,5.000000000000000000e+01,1.346800000000000068e+02
1.597543709754943848e+03,5.000000000000000000e+01,1.346299999999999955e+02
1.598549685955047607e+03,5.000000000000000000e+01,1.348499999999999943e+02
1.599555076599121094e+03,5.000000000000000000e+01,1.347800000000000011e+02
1.600549074411392212e+03,5.000000000000000000e+01,1.349199999999999875e+02
1.601553622007369995e+03,5.000000000000000000e+01,1.348499999999999943e+02
1.602559370517730713e+03,5.000000000000000000e+01,1.349000000000000057e+02
1.603563524007797241e+03,5.000000000000000000e+01,1.347299999999999898e+02
1.604558081150054932e+03,5.000000000000000000e+01,1.343100000000000023e+02
1.605553538560867310e+03,5.000000000000000000e+01,1.340399999999999920e+02
1.606558235645294189e+03,5.000000000000000000e+01,1.338199999999999932e+02
1.607553411245346069e+03,5.000000000000000000e+01,1.332400000000000091e+02
1.608548097133636475e+03,5.000000000000000000e+01,1.328700000000000045e+02
1.609553204298019409e+03,5.000000000000000000e+01,1.325500000000000114e+02
1.610555981636047363e+03,5.000000000000000000e+01,1.325000000000000000e+02
1.611560014486312866e+03,5.000000000000000000e+01,1.327199999999999989e+02
1.612550456762313843e+03,5.000000000000000000e+01,1.327700000000000102e+02
1.613550955057144165e+03,5.000000000000000000e+01,1.328199999999999932e+02
1.614556038856506348e+03,5.000000000000000000e+01,1.331599999999999966e+02
1.615549077987670898e+03,5.000000000000000000e+01,1.334099999999999966e+02
1.616541596889495850e+03,5.000000000000000000e+01,1.334300000000000068e+02
1.617545208692550659e+03,5.000000000000000000e+01,1.333100000000000023e+02
1.618538103342056274e+03,5.000000000000000000e+01,1.333100000000000023e+02
1.619540936470031738e+03,5.000000000000000000e+01,1.333300000000000125e+02
1.620542812347412109e+03,5.000000000000000000e+01,1.332899999999999920e+02
1.621546088457107544e+03,5.000000000000000000e+01,1.335999999999999943e+02
1.622542223453521729e+03,5.000000000000000000e+01,1.336299999999999955e+02
1.623544289112091064e+03,5.000000000000000000e+01,1.336299999999999955e+02
1.624549384832382202e+03,5.000000000000000000e+01,1.335099999999999909e+02
1.625552117824554443e+03,5.000000000000000000e+01,1.336999999999999886e+02
1.626556594371795654e+03,5.000000000000000000e+01,1.337700000000000102e+02
1.627556148290634155e+03,5.000000000000000000e+01,1.338700000000000045e+02
1.628548004150390625e+03,5.000000000000000000e+01,1.338000000000000114e+02
1.629549956083297729e+03,5.000000000000000000e+01,1.338700000000000045e+02
1.630550298213958740e+03,5.000000000000000000e+01,1.339000000000000057e+02
1.631543861389160156e+03,5.000000000000000000e+01,1.339900000000000091e+02
1.632548093557357788e+03,5.000000000000000000e+01,1.341200000000000045e+02
1.633551905632019043e+03,5.000000000000000000e+01,1.342400000000000091e+02
1.634542972326278687e+03,5.000000000000000000e+01,1.343600000000000136e+02
1.635549015522003174e+03,5.000000000000000000e+01,1.343100000000000023e+02
1.636548486471176147e+03,5.000000000000000000e+01,1.345099999999999909e+02
