Time (s), Heater (%), Temperature (°C)
2.182765727043151855e+02,4.000000000000000000e+01,8.309000000000000341e+01
2.192792315483093262e+02,4.000000000000000000e+01,8.326000000000000512e+01
2.202836904525756836e+02,4.000000000000000000e+01,8.326000000000000512e+01
2.212849221229553223e+02,4.000000000000000000e+01,8.359999999999999432e+01
2.222904844284057617e+02,4.000000000000000000e+01,8.373000000000000398e+01
2.232904775142669678e+02,4.000000000000000000e+01,8.387000000000000455e+01
2.242862584590911865e+02,4.000000000000000000e+01,8.414000000000000057e+01
2.252890465259552002e+02,4.000000000000000000e+01,8.423999999999999488e+01
2.262945656776428223e+02,4.000000000000000000e+01,8.453000000000000114e+01
2.272981903553009033e+02,4.000000000000000000e+01,8.448000000000000398e+01
2.282991960048675537e+02,4.000000000000000000e+01,8.473000000000000398e+01
2.293004770278930664e+02,4.000000000000000000e+01,8.504000000000000625e+01
2.303055531978607178e+02,4.000000000000000000e+01,8.509000000000000341e+01
2.313065600395202637e+02,4.000000000000000000e+01,8.523999999999999488e+01
2.323025004863739014e+02,4.000000000000000000e+01,8.557999999999999829e+01
2.332944796085357666e+02,4.000000000000000000e+01,8.556000000000000227e+01
2.342987890243530273e+02,4.000000000000000000e+01,8.570000000000000284e+01
2.352895424365997314e+02,4.000000000000000000e+01,8.604000000000000625e+01
2.362807159423828125e+02,4.000000000000000000e+01,8.600000000000000000e+01
2.372804915904998779e+02,4.000000000000000000e+01,8.618999999999999773e+01
2.382836630344390869e+02,4.000000000000000000e+01,8.657999999999999829e+01
2.392874481678009033e+02,4.000000000000000000e+01,8.656000000000000227e+01
2.402786569595336914e+02,4.000000000000000000e+01,8.665999999999999659e+01
2.412776978015899658e+02,4.000000000000000000e+01,8.696999999999999886e+01
2.422692809104919434e+02,4.000000000000000000e+01,8.701999999999999602e+01
2.432625138759613037e+02,4.000000000000000000e+01,8.717000000000000171e+01
2.442548816204071045e+02,4.000000000000000000e+01,8.731000000000000227e+01
2.452465991973876953e+02,4.000000000000000000e+01,8.756000000000000227e+01
2.462376799583435059e+02,4.000000000000000000e+01,8.762999999999999545e+01
2.472414886951446533e+02,4.000000000000000000e+01,8.778000000000000114e+01
2.482324995994567871e+02,4.000000000000000000e+01,8.801999999999999602e+01
2.492369358539581299e+02,4.000000000000000000e+01,8.806999999999999318e+01
2.502305037975311279e+02,4.000000000000000000e+01,8.831999999999999318e+01
2.512304828166961670e+02,4.000000000000000000e+01,8.848999999999999488e+01
2.522224874496459961e+02,4.000000000000000000e+01,8.845999999999999375e+01
2.532165372371673584e+02,4.000000000000000000e+01,8.862999999999999545e+01
2.542225949764251709e+02,4.000000000000000000e+01,8.868000000000000682e+01
2.552224831581115723e+02,4.000000000000000000e+01,8.901999999999999602e+01
2.562258417606353760e+02,4.000000000000000000e+01,8.906999999999999318e+01
2.572260532379150391e+02,4.000000000000000000e+01,8.915000000000000568e+01
2.582286717891693115e+02,4.000000000000000000e+01,8.939000000000000057e+01
2.592298271656036377e+02,4.000000000000000000e+01,8.945999999999999375e+01
